article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0936481002,0936481,Niklas Relaxed Printed Sweater,252,Sweater,Garment Upper body,1010007,Embroidery,13,Beige,2,Medium Dusty,11,Beige,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Oversized top in sweatshirt fabric made from a cotton blend with a round, rib-trimmed neckline, dropped shoulders, long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
0936600001,0936600,HW Bunny mask,78,Other accessories,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Moulded eye mask in velour-covered plastic with rabbit ears on top and an elastic strap at the back.
0936610001,0936610,CLOVER DRESS,265,Dress,Garment Full body,1010001,All over pattern,32,Orange,7,Medium,3,Orange,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short chiffon dress with a smocked stand-up collar and flounces at the front that continue over the shoulders and down the back. Long sleeves with smocked cuffs, and a gathered seam at the waist and hem. Lined."
0936637001,0936637,PABLO MUSCLE MOCKNECK,252,Sweater,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,5878,Knitwear,F,Menswear,3,Menswear,20,Contemporary Smart,1003,Knitwear,"Jumper in a soft, rib-knit modal and cotton blend with a turtle neck and long sleeves. Muscle Fit – a fit designed to showcase the body’s physique with narrow shoulders, tapered sleeves and a sharply tapered waist to create a flattering silhouette."
0936637002,0936637,PABLO MUSCLE MOCKNECK,252,Sweater,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5878,Knitwear,F,Menswear,3,Menswear,20,Contemporary Smart,1003,Knitwear,"Jumper in a soft, rib-knit modal and cotton blend with a turtle neck and long sleeves. Muscle Fit – a fit designed to showcase the body’s physique with narrow shoulders, tapered sleeves and a sharply tapered waist to create a flattering silhouette."
0936726001,0936726,Cuba mom fit denim,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,"5-pocket, ankle-length jeans in cotton denim with a high waist, zip fly and button and slightly wider, tapered legs. The cotton content of the jeans is partly recycled."
0936726002,0936726,Cuba mom fit denim,272,Trousers,Garment Lower body,1010023,Denim,09,Black,4,Dark,5,Black,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,"5-pocket, ankle-length jeans in cotton denim with a high waist, zip fly and button and slightly wider, tapered legs. The cotton content of the jeans is partly recycled."
0936776001,0936776,Dog Quilt Coat,521,Dog wear,Items,1010016,Solid,93,Dark Green,4,Dark,19,Green,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Lightly padded, quilted dog jacket in woven fabric with soft faux shearling lining. Collar and an opening for a lead at the top, an underneath section that opens with holes for the front legs and an adjustable hook and loop tab that fastens across the back."
0936776002,0936776,Dog Quilt Coat,521,Dog wear,Items,1010016,Solid,09,Black,4,Dark,5,Black,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Lightly padded, quilted dog jacket in woven fabric with soft faux shearling lining. Collar and an opening for a lead at the top, an underneath section that opens with holes for the front legs and an adjustable hook and loop tab that fastens across the back."
0936862001,0936862,EDC Marla dress,265,Dress,Garment Full body,1010001,All over pattern,52,Pink,7,Medium,4,Pink,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Calf-length dress in a patterned Tencel™ lyocell weave with a V-neck, sewn in wrapover at the top and decorative ties at one side. 3/4-length dolman sleeves with narrow, covered elastication at the cuffs. Gathered seam at the waist with concealed elastication and a flared skirt with a gathered tier at the hem for added width. Unlined."
0936879002,0936879,Baz vest PI,252,Sweater,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Slipover in a soft cable knit. Relaxed fit with a rib-trimmed V-neck and ribbing around the hem. The polyester content of the slipover is recycled.
0936895001,0936895,Valentin Sweater 24.99,252,Sweater,Garment Upper body,1010014,Placement print,09,Black,4,Dark,5,Black,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Top in printed cotton sweatshirt fabric with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0936895002,0936895,Valentin Sweater 24.99,252,Sweater,Garment Upper body,1010014,Placement print,11,Off White,1,Dusty Light,9,White,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Top in printed cotton sweatshirt fabric with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0936965001,0936965,Cool Resin necklace,77,Necklace,Accessories,1010016,Solid,61,Light Purple,3,Light,6,Lilac Purple,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Short necklace in sturdy plastic chain. Adjustable length.
0936979001,0936979,Class Filippa Necklace,77,Necklace,Accessories,1010016,Solid,05,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal chain necklace with a pendant. Adjustable length.
0936981001,0936981,Flirty Rainy earring,70,Earring,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,A pair of metal earrings in the shape of a rainbow decorated with glass rhinestones.
0936988001,0936988,Flirty Fyr earcuff pk,70,Earring,Accessories,1010016,Solid,05,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Set containing earrings and ear cuffs in metal decorated with glass rhinestones. One pair of hoop earrings and five ear cuffs.
0936990001,0936990,Class Landa hoop,70,Earring,Accessories,1010016,Solid,61,Light Purple,3,Light,6,Lilac Purple,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,A pair of hoop earrings in metal and plastic.
0937052001,0937052,Flirty Ludlow stud pk,70,Earring,Accessories,1010016,Solid,05,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal earrings in various sizes and designs. 22 pairs of studs and three pairs of hoops. The zinc content of the earrings is recycled.
0937056001,0937056,Flirty Nolita ring pk,79,Ring,Accessories,1010016,Solid,61,Light Purple,3,Light,6,Lilac Purple,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Metal rings in various designs, decorated with plastic rhinestones."
0937066001,0937066,Cool Sventon necklace,77,Necklace,Accessories,1010016,Solid,05,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Two-strand necklace in different widths of metal chain. Adjustable length.
0937138001,0937138,Flirty Albin bracelet pk,68,Bracelet,Accessories,1010016,Solid,05,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal chain bracelets. Two plain and two with pendants. Adjustable length.
0937249001,0937249,Sandell chelsea boot,87,Boots,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Chisel-toed boots in soft leather with elastic gores down both sides of the shaft. Fabric linings and leather insoles. Heel 6 cm.
0937252001,0937252,Sandell stretch boot PQ,87,Boots,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Boots in leather with a soft shaft and square toes. The shaft is stretchy at the top. Organic cotton linings and leather insoles. Heel 6 cm.
0937466001,0937466,Shoulder tee,255,T-shirt,Garment Upper body,1010016,Solid,61,Light Purple,3,Light,6,Lilac Purple,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Sleeveless T-shirt in soft cotton jersey with lightly padded, dropped shoulders and a narrow, ribbed trim around the neckline."
0937466002,0937466,Shoulder tee,255,T-shirt,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Sleeveless T-shirt in soft cotton jersey with lightly padded, dropped shoulders and a narrow, ribbed trim around the neckline."
0937627001,0937627,PS CAT CASH BEANIE,496,Beanie,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,1612,Jersey/Knitwear Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1003,Knitwear,"Hat in soft, rib-knit, warming cashmere with a wide turn-up at the hem."
0937627002,0937627,PQ CAT CASH BEANIE,75,Hat/beanie,Accessories,1010010,Melange,15,Greyish Beige,2,Medium Dusty,1,Mole,1612,Jersey/Knitwear Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1003,Knitwear,"Hat in soft, rib-knit, warming cashmere with a wide turn-up at the hem."
0937666002,0937666,Shelly top,252,Sweater,Garment Upper body,1010010,Melange,12,Light Beige,1,Dusty Light,9,White,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Long-sleeved top in soft jersey with a lightly brushed finish. Deep V-neck, dropped shoulders, and slits in the sides."
0937667002,0937667,Penny trousers,272,Trousers,Garment Lower body,1010010,Melange,12,Light Beige,1,Dusty Light,9,White,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Trousers in soft jersey with a lightly brushed finish. High waist, a zip fly and concealed hook-and-eye fastener, side pockets and wide, straight legs with sewn-in creases down the front."
0937862001,0937862,Clear Glasses Jimmy (1),510,Eyeglasses,Accessories,1010019,Transparent,10,White,3,Light,9,White,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Round glasses with transparent plastic frames and lenses.
0937915001,0937915,Daisy LS,252,Sweater,Garment Upper body,1010007,Embroidery,10,White,3,Light,9,White,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Cropped top in soft cotton jersey with a print motif on the front, round neckline, long sleeves and overlocked edges at the cuffs and hem."
0937915002,0937915,Daisy LS,252,Sweater,Garment Upper body,1010014,Placement print,10,White,3,Light,9,White,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Cropped top in soft cotton jersey with a print motif on the front, round neckline, long sleeves and overlocked edges at the cuffs and hem."
0937915003,0937915,Daisy LS,252,Sweater,Garment Upper body,1010014,Placement print,09,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Cropped top in soft cotton jersey with a print motif on the front, round neckline, long sleeves and overlocked edges at the cuffs and hem."
0937965001,0937965,Cassidy dress,265,Dress,Garment Full body,1010016,Solid,93,Dark Green,2,Medium Dusty,19,Green,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Calf-length dress in chiffon with a deep V-neck, buttons down the front, pin-tucks at the front and a double-layered yoke at the back. Long sleeves with narrow trims at the cuffs, a seam at the waist and a gently flared skirt. Satin lining."
0937965002,0937965,Cassidy dress,265,Dress,Garment Full body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Calf-length dress in chiffon with a deep V-neck, buttons down the front, pin-tucks at the front and a double-layered yoke at the back. Long sleeves with narrow trims at the cuffs, a seam at the waist and a gently flared skirt. Satin lining."
0937997001,0937997,CNY Rhone dress,265,Dress,Garment Full body,1010023,Denim,73,Dark Blue,4,Dark,2,Blue,5626,AK Dresses & Outdoor,D,Divided,2,Divided,70,Divided Asia keys,1013,Dresses Ladies,"Short, A-line dress in denim with a frill-trimmed collar and short puff sleeves with cuffs and a press-stud. Small opening at the back with a button at the back of the neck. Unlined."
0938143001,0938143,Kiki top,258,Blouse,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Cropped, fitted blouse in a woven cotton blend with shaping seams at the front and wide smocking at the back. Sweetheart neckline, long puff sleeves with narrow elastication over the shoulders, and a concealed zip in one side. Lined."
0938153001,0938153,Aceituna dress,258,Blouse,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Short, straight-cut dress in satin with a stand-up collar, dropped shoulders and oversized, short sleeves. Long zip with long, narrow ties at the back. Cotton lining."
0938169002,0938169,Fran blouse,258,Blouse,Garment Upper body,1010007,Embroidery,10,White,3,Light,9,White,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Blouse in a broderie anglaise cotton weave with a stand-up collar and buttons down the front. Gently dropped shoulders and long, wide sleeves with wide, buttoned cuffs. Lined with a V-neck top with narrow, adjustable shoulder straps."
0938182001,0938182,Hemp  Price item,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Shirt in a cotton weave. High, frilled collar with the frill continuing down the button placket. Buttons down the front, a yoke at the back, dropped shoulders and long sleeves with buttoned cuffs. The buttons are covered in rhinestones and beads."
0938190001,0938190,Ivring PQ chelsea boot,87,Boots,Shoes,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,High profile Chelsea boots in soft leather with elastic gores down both sides of the shaft. Fabric linings and insoles. Heel 4 cm.
0938190002,0938190,Ivring PQ chelsea boot,87,Boots,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,High profile Chelsea boots in soft leather with elastic gores down both sides of the shaft. Fabric linings and insoles. Heel 4 cm.
0938281001,0938281,Fiffi kickflare,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Trousers in soft jersey made from a viscose and organic cotton blend with wide, foldover ribbing at the waist for best fit over the tummy. Straight legs that flare to the hem."
0938303001,0938303,HW spidy aliceband,74,Hair/alice band,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Narrow Alice band in metal with a large glittery cobweb on top resembling a tiara.
0938318001,0938318,Kaoiri aliceband,74,Hair/alice band,Accessories,1010016,Solid,05,Gold,5,Bright,15,Metal,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Narrow metal Alice band decorated with faceted plastic stones.
0938364001,0938364,Carolina PES Scarf,80,Scarf,Accessories,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Square scarf in a soft weave.
0938364002,0938364,Carolina PES Scarf,80,Scarf,Accessories,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Square scarf in a soft weave.
0938520001,0938520,Alba blouse,258,Blouse,Garment Upper body,1010001,All over pattern,73,Dark Blue,4,Dark,6,Lilac Purple,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Patterned blouse in viscose crêpe with a unique nursing feature. Small stand-up collar with a V-shaped opening and pleat at the front, gathered yoke at the back and gathered seam at the shoulders. Wide 3/4-length sleeves with narrow, covered elastication at the cuffs and a frill trim around the armholes. The design includes a double layer to help retain warmth while allowing easier nursing access."
0938523001,0938523,Leandra LS,254,Top,Garment Upper body,1010016,Solid,61,Light Purple,1,Dusty Light,6,Lilac Purple,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Fitted nursing top in soft, ribbed organic cotton jersey with long puff sleeves, a double layer at the top and practical inner top for easier nursing access."
0938552001,0938552,PU Ming pencil,275,Skirt,Garment Lower body,1010018,Treatment,09,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Knee-length skirt in imitation leather. High waist with concealed elastication, a concealed zip at the back and a laser-cut hem. Unlined."
0938621001,0938621,Christina top,254,Top,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Long-sleeved top in ribbed jersey with a small stand-up collar and lace covered section at the back with a cut-out section at the top.
0938622001,0938622,Mariah Top,254,Top,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Fitted top in heavy jersey with a lace-inset low back and long sleeves.
0938624001,0938624,Fluffy tank,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Cropped vest top in soft, fluffy yarn with a wide, round neckline."
0938657001,0938657,Minnie collar,78,Other accessories,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Rounded collar in a cotton weave embellished with glass beads and embroidery. Fastening with a spherical button at the front.
0938667001,0938667,Andie tee,255,T-shirt,Garment Upper body,1010014,Placement print,91,Light Green,1,Dusty Light,19,Green,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,Cropped T-shirt in cotton jersey with a print motif on the front. Relaxed fit with dropped shoulders and an elastic drawstring at the hem.
0938804001,0938804,Jasba printed,264,Blazer,Garment Upper body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed,"Shirt jacket in cotton twill with a collar, buttons down the front and flap chest pockets. Relaxed fit with dropped shoulders, long sleeves with buttoned cuffs, and a rounded hem. Unlined."
0939151001,0939151,AK Shaw Fancy sweater,252,Sweater,Garment Upper body,1010007,Embroidery,12,Light Beige,1,Dusty Light,11,Beige,4020,AK Tops Jersey & Woven,D,Divided,2,Divided,70,Divided Asia keys,1005,Jersey Fancy,"Wide top in soft sweatshirt fabric with a lace collar and small embroidery detail on the chest. Opening and button at the back of the neck, dropped shoulders and long sleeves with ribbing at the cuffs. Soft brushed inside."
0939151002,0939151,AK Shaw Fancy sweater,252,Sweater,Garment Upper body,1010007,Embroidery,92,Green,1,Dusty Light,19,Green,4020,AK Tops Jersey & Woven,D,Divided,2,Divided,70,Divided Asia keys,1005,Jersey Fancy,"Wide top in soft sweatshirt fabric with a lace collar and small embroidery detail on the chest. Opening and button at the back of the neck, dropped shoulders and long sleeves with ribbing at the cuffs. Soft brushed inside."
0939151003,0939151,AK Shaw Fancy sweater,252,Sweater,Garment Upper body,1010007,Embroidery,42,Red,4,Dark,4,Pink,4020,AK Tops Jersey & Woven,D,Divided,2,Divided,70,Divided Asia keys,1005,Jersey Fancy,"Wide top in soft sweatshirt fabric with a lace collar and small embroidery detail on the chest. Opening and button at the back of the neck, dropped shoulders and long sleeves with ribbing at the cuffs. Soft brushed inside."
0939160001,0939160,Poppy ss top,255,T-shirt,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in soft, ribbed jersey with short sleeves, a frill-trimmed V-neck and an open front with narrow ties. Overlocked edges at the cuffs and hem."
0939160002,0939160,Poppy ss top,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in soft, ribbed jersey with short sleeves, a frill-trimmed V-neck and an open front with narrow ties. Overlocked edges at the cuffs and hem."
0939243001,0939243,HW 2p Thimoty pins,72,Hair clip,Accessories,1010011,Metallic,05,Gold,5,Bright,15,Metal,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal hair grips in the shape of skeleton hands. The zinc content of the hair grips is recycled.
0939289001,0939289,Classic Andy watch,85,Watch,Accessories,1010001,All over pattern,09,Black,4,Dark,5,Black,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Watch with a rectangular metal face and imitation leather strap.
0939289002,0939289,Classic Andy watch,85,Watch,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Watch with a rectangular metal face and imitation leather strap.
0939492001,0939492,AUSSIE COLLAB MIA SHOPPER,66,Bag,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Kangol x H&M. Shopper in patent plastic with fabric-covered trims and handles. Kangol logo appliqué on the front and a detachable, adjustable shoulder strap in a jacquard weave. Recycled polyester lining. Height 30 cm. Width 26 cm. Depth 11 cm."
0939501001,0939501,AUSSIE COLLAB PILE LYNN BUMBAB,66,Bag,Accessories,1010016,Solid,10,White,3,Light,9,White,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Kangol x H&M. Waist bag in soft faux shearling with the Kangol logo on the front. Zip at the top with a fabric tab and an adjustable, jacquard-weave waist strap with a plastic fastener. Height 19 cm. Width 29 cm."
0939503001,0939503,AUSSIE COLLAB PATENT AMI SMALL,66,Bag,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Kangol x H&M. Padded and quilted shoulder bag with a glossy finish, zip at the top and a wide, detachable, adjustable shoulder strap in a jacquard weave. Recycled polyester lining. Height 17 cm. Width 25 cm. Depth 3 cm."
0939544001,0939544,Sandy dress,265,Dress,Garment Full body,1010010,Melange,07,Grey,2,Medium Dusty,12,Grey,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Calf-length dress in a soft, fine knit containing some wool. Relaxed fit with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. The polyester content of the dress is recycled."
0939549002,0939549,Bug sweatpants,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Trousers in organic cotton sweatshirt fabric. High waist with covered elastication and a drawstring, pockets in the side seams and tapered legs with covered elastication at the hems. Soft brushed inside."
0939549003,0939549,Bug sweatpants,272,Trousers,Garment Lower body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Trousers in organic cotton sweatshirt fabric. High waist with covered elastication and a drawstring, pockets in the side seams and tapered legs with covered elastication at the hems. Soft brushed inside."
0939550001,0939550,Love sweatshirt,252,Sweater,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Top in organic cotton sweatshirt fabric. Relaxed fit with dropped shoulders, extra-long sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
0939550004,0939550,Love sweatshirt,252,Sweater,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Top in organic cotton sweatshirt fabric. Relaxed fit with dropped shoulders, extra-long sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
0939551001,0939551,Dorado dress.,265,Dress,Garment Full body,1010016,Solid,83,Dark Turquoise,4,Dark,7,Turquoise,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length dress in woven fabric with a pleated stand-up collar and a small opening at the back with covered buttons at the back of the neck. Long sleeves with pleated, buttoned cuffs, a concealed zip in one side and a gathered seam at the waist. Lined."
0939551002,0939551,Dorado dress.,265,Dress,Garment Full body,1010001,All over pattern,12,Light Beige,1,Dusty Light,9,White,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length dress in woven fabric with a pleated stand-up collar and a small opening at the back with covered buttons at the back of the neck. Long sleeves with pleated, buttoned cuffs, a concealed zip in one side and a gathered seam at the waist. Lined."
0939657001,0939657,Flora Dress,265,Dress,Garment Full body,1010001,All over pattern,12,Light Beige,1,Dusty Light,9,White,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Short, fitted dress in jersey with shoulder pads, a stand-up collar, gathers on one shoulder, a small opening down the back and concealed buttons at the back of the neck. Gathered seam at the waist for a draped effect and a wrapover skirt with ties at one side. Unlined."
0939845001,0939845,Barista,252,Sweater,Garment Upper body,1010010,Melange,62,Purple,1,Dusty Light,6,Lilac Purple,2034,Knitwear,A,Ladieswear,1,Ladieswear,8,Mama,1003,Knitwear,"Jumper in a soft knit containing some wool with hole-knit details. Round neckline, dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. Slightly longer at the front for best fit over the tummy. The polyester content of the jumper is recycled."
0939927001,0939927,Dolphin,265,Dress,Garment Full body,1010013,Other pattern,09,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in an airy weave with a small stand-up collar, V-shaped opening and covered buttons at the top. Gathered seam at the waist and long, voluminous puff sleeves with buttoned cuffs. Jersey lining made from recycled polyester."
